problem,M,n,seed,group,HV,IGD+,runtime
dtlz3,3,10,62,smac3,0.7656451417354393,3.417720079114976e-05,162.71044158935547
dtlz3,3,10,63,baseline,0.7561252476106269,0.005573307518244238,164.75999760627747
dtlz3,3,10,63,smac3,0.7656303114790777,6.770512728179603e-05,158.82503151893616
dtlz3,3,10,63,dynamic,0.7611228872976934,0.002992160344363397,161.4896366596222
dtlz3,3,10,64,baseline,0.7650128136581685,0.00037545926033161377,159.2300045490265
dtlz3,3,10,64,dynamic,0.7523503041112198,0.007778362854220365,161.12282943725586
dtlz3,3,10,64,smac3,0.0,1.0021548895858035,161.59047389030457
dtlz3,3,10,65,baseline,0.7655898340779224,5.126940885925486e-05,161.8009684085846
dtlz3,3,10,65,smac3,0.0,1.009144667038392,162.0996081829071
dtlz3,3,10,65,dynamic,0.7656443830214416,2.706814804735197e-05,163.1854431629181
dtlz3,3,10,66,baseline,0.731024215730763,0.020009555509487888,160.46944427490234
dtlz3,3,10,66,smac3,0.7654977400042814,0.00014246240605607225,161.75597596168518
dtlz3,3,10,66,dynamic,0.7629489430470646,0.00158840788725349,160.29244303703308
dtlz3,3,10,67,baseline,0.7651912886480716,0.0002708318920248571,157.48839712142944
dtlz3,3,10,67,smac3,0.7656446413265425,3.938001346466992e-05,161.7018768787384
dtlz3,3,10,67,dynamic,0.76523967085749,0.0002520449636139828,163.30484461784363
dtlz3,3,10,68,baseline,0.7636433756515266,0.0011812825744684917,157.04710173606873
dtlz3,3,10,68,smac3,0.7656405521195795,4.5017737167602215e-05,158.88850045204163
dtlz3,3,10,68,dynamic,0.7382254377478923,0.03275078109996649,160.90149450302124
dtlz3,3,10,69,baseline,0.7655245219778543,7.606190758895426e-05,158.98409175872803
dtlz3,3,10,69,smac3,0.765644342852069,3.24998468256353e-05,161.7781674861908
dtlz3,3,10,69,dynamic,0.7641694126889459,0.000886256239995263,165.39054012298584
dtlz3,3,10,70,baseline,0.7604473748897722,0.003056138254978123,162.1382293701172
dtlz3,3,10,70,smac3,0.7500662765949616,0.009102853763754045,162.68603682518005
dtlz3,3,10,70,dynamic,0.7589478404207177,0.003932380230669966,163.39440393447876
dtlz3,3,10,71,smac3,0.0,1.9989876486756746,159.3912637233734
dtlz3,3,10,71,dynamic,0.7655163841286788,0.00010493366702692057,159.07431197166443
dtlz3,3,10,71,baseline,0.764483210840546,0.0006855867455005868,162.45127320289612
dtlz3,3,20,42,baseline,0.0,4.374186484214705,274.565655708313
dtlz3,3,20,42,smac3,0.0,2.000718135476085,276.23357605934143
dtlz3,3,20,42,dynamic,0.0,12.020959751107084,272.14487957954407
dtlz3,3,20,43,baseline,0.0,1.013441658835492,272.23050594329834
dtlz3,3,20,43,smac3,0.0,1.9990272470944213,274.77476263046265
dtlz3,3,20,43,dynamic,0.0,9.014987739836902,275.47652435302734
dtlz3,3,20,44,baseline,0.0,6.004427892043138,275.66080951690674
dtlz3,3,20,44,smac3,0.7670711786502502,0.0081486157534925,278.8075029850006
dtlz3,3,20,44,dynamic,0.0,6.0168413685632,278.24298071861267
dtlz3,3,20,45,baseline,0.0,0.9995037219125724,273.9309663772583
dtlz3,3,20,45,smac3,0.0,1.0108902338562256,276.8000249862671
dtlz3,3,20,46,baseline,0.0,4.00019886357746,270.80591654777527
dtlz3,3,20,45,dynamic,0.0,7.998565657440275,274.35075759887695
dtlz3,3,20,46,smac3,0.0,2.5970947013423955,277.07402086257935
dtlz3,3,20,46,dynamic,0.0,5.005392953210785,282.4784700870514
dtlz3,3,20,47,baseline,0.0,4.999928386271045,279.1382439136505
dtlz3,3,20,47,smac3,0.0,1.9994526664822472,273.08823466300964
dtlz3,3,20,47,dynamic,0.0,12.99821874773921,274.7997553348541
dtlz3,3,20,48,baseline,0.0,1.002096509824702,274.20401883125305
dtlz3,3,20,48,smac3,0.0,1.0100588944983604,274.5334107875824
dtlz3,3,20,48,dynamic,0.0,13.02705419070966,279.3322534561157
dtlz3,3,20,49,baseline,0.0,7.0091255484916335,280.6075360774994
dtlz3,3,20,49,smac3,0.765077834650951,0.005235223201046118,278.64111399650574
dtlz3,3,20,50,smac3,0.0,0.999494015231361,272.2161178588867
dtlz3,3,20,50,baseline,0.0,3.0029915100479228,278.6466474533081
dtlz3,3,20,49,dynamic,0.0,8.010591269133416,285.32266998291016
dtlz3,3,20,50,dynamic,0.0,8.006644374044967,276.50843024253845
dtlz3,3,20,51,baseline,0.0,2.9984812398788874,277.93604040145874
dtlz3,3,20,51,smac3,0.0,1.0689855161619983,278.52655601501465
dtlz3,3,20,51,dynamic,0.0,4.014182469844172,281.28130078315735
dtlz3,3,20,52,baseline,0.0,8.01481257810627,271.2836456298828
dtlz3,3,20,52,smac3,0.0,4.005222358254232,273.3432343006134
dtlz3,3,20,52,dynamic,0.0,10.001821767747447,277.4372811317444
dtlz3,3,20,53,baseline,0.0,2.003703221778305,272.7675087451935
dtlz3,3,20,53,smac3,0.0,1.0010554910821186,276.6795244216919
dtlz3,3,20,54,smac3,0.7733026925659693,0.00034901691786708226,269.3676061630249
dtlz3,3,20,53,dynamic,0.0,4.002165324005818,279.918497800827
dtlz3,3,20,54,baseline,0.0,6.012469629259781,276.31087040901184
dtlz3,3,20,55,smac3,0.0,3.0539174008781664,273.16952681541443
dtlz3,3,20,54,dynamic,0.0,5.997116583835552,278.21844840049744
dtlz3,3,20,55,baseline,0.4770385502965994,0.10597486118202411,277.134801864624
dtlz3,3,20,55,dynamic,0.0,6.005972486934708,278.5058286190033
dtlz3,3,20,56,baseline,0.0,8.001279662429187,275.2934637069702
dtlz3,3,20,56,smac3,0.0,1.0103813157849093,278.2264230251312
dtlz3,3,20,56,dynamic,0.0,6.9692861552953715,274.0376000404358
dtlz3,3,20,57,baseline,0.0,3.0011329491707275,272.3875901699066
dtlz3,3,20,57,smac3,0.0,0.9994936875232823,274.9878628253937
dtlz3,3,20,57,dynamic,0.0,13.002459344162258,275.22225308418274
dtlz3,3,20,58,baseline,0.0,2.0079395599488548,275.97944259643555
dtlz3,3,20,58,smac3,0.5856952022867262,0.10186745949882509,269.06259059906006
dtlz3,3,20,59,baseline,0.0,4.003990000499579,276.30986523628235
dtlz3,3,20,58,dynamic,0.0,6.999707508868045,280.01540780067444
dtlz3,3,20,59,smac3,0.0,5.432359513157542,274.03255558013916
dtlz3,3,20,59,dynamic,0.0,12.003917164364085,278.49037742614746
dtlz3,3,20,60,baseline,0.0,1.0045197847221574,277.95072650909424
dtlz3,3,20,60,smac3,0.0,4.495962244693945,276.739816904068
dtlz3,3,20,60,dynamic,0.0,15.507513215237832,278.96986627578735
dtlz3,3,20,61,baseline,0.0,3.008450195338571,279.41627621650696
dtlz3,3,20,61,smac3,0.7736823540274947,0.0008381554208453895,273.0573754310608
dtlz3,3,20,61,dynamic,0.0,10.012395792825854,276.1188521385193
dtlz3,3,20,62,baseline,0.0,3.9995461243051214,273.97783064842224
dtlz3,3,20,62,smac3,0.0,1.0383590681884047,275.8802320957184
dtlz3,3,20,63,baseline,0.0,7.0167639295714315,271.4236092567444
dtlz3,3,20,62,dynamic,0.0,16.047045569063364,281.05860710144043
dtlz3,3,20,63,smac3,0.0,3.000123537690395,278.7925364971161
dtlz3,3,20,64,baseline,0.0,2.0188489225346085,274.6972258090973
dtlz3,3,20,63,dynamic,0.0,21.61075577616505,283.4295117855072
dtlz3,3,20,64,smac3,0.0,5.011889165701202,280.08407330513
dtlz3,3,20,64,dynamic,0.0,5.999754763055626,284.20944237709045
dtlz3,3,20,65,baseline,0.0,1.0018655485069516,279.9587688446045
dtlz3,3,20,65,smac3,0.0,0.9994997858042249,282.60899209976196
dtlz3,3,20,65,dynamic,0.0,6.522555409999755,282.9169144630432
dtlz3,3,20,66,baseline,0.0,4.599750146328822,269.7794704437256
dtlz3,3,20,66,smac3,0.0,4.068513883663776,274.1900637149811
dtlz3,3,20,66,dynamic,0.0,3.0086642665056216,276.7414040565491
dtlz3,3,20,67,baseline,0.0,4.0920728134197,273.40656447410583
dtlz3,3,20,67,smac3,0.77345947402214,0.0002676127930656046,270.3460693359375
dtlz3,3,20,67,dynamic,0.0,15.993585458792401,278.7450919151306
dtlz3,3,20,68,smac3,0.7568441040842296,0.010090117641683681,274.96813797950745
dtlz3,3,20,68,baseline,0.0,15.991956022209449,277.7798709869385
dtlz3,3,20,68,dynamic,0.0,3.02059977172741,282.30879044532776
dtlz3,3,20,69,baseline,0.0,6.089753704199847,279.2850012779236
dtlz3,3,20,69,smac3,0.7738549890440115,0.0001432590724635179,279.270690202713
dtlz3,3,20,69,dynamic,0.0,5.101764937726489,278.1125431060791
dtlz4,2,10,42,baseline,0.4216210519069795,1.5016827725203422e-06,104.80183839797974
dtlz4,2,10,42,smac3,0.4216211807851766,1.2069657073414973e-06,105.85795569419861
dtlz4,2,10,42,dynamic,0.42162107992278647,1.942765289990189e-06,104.63774561882019
dtlz4,2,10,43,baseline,0.4216211345767252,1.431876489240132e-06,104.93452024459839
dtlz4,2,10,43,smac3,0.42162105651754817,1.2144899791933594e-06,105.98180484771729
dtlz4,2,10,43,dynamic,0.42162098256883246,2.5082142032042014e-06,106.34248900413513
dtlz4,2,10,44,baseline,0.42162106750052225,3.4042211609991694e-06,105.46632695198059
dtlz4,2,10,44,smac3,0.42162087498584344,2.4785049769766505e-06,105.65024518966675
dtlz3,3,20,70,baseline,0.0,7.999293448480296,273.6793403625488
dtlz3,3,20,70,smac3,0.0,1.1050326793620673,270.76996874809265
dtlz4,2,10,44,dynamic,0.4216212011389771,1.8279178775151492e-06,103.13943457603455
dtlz3,3,20,70,dynamic,0.0,10.011420905426965,267.51550459861755
dtlz4,2,10,45,baseline,0.10999998238315474,0.380672542719078,98.91279864311218
dtlz4,2,10,45,smac3,0.10999988424733322,0.3806726319334615,98.12248826026917
dtlz3,3,20,71,baseline,0.0,1.0047510641435893,261.23676466941833
dtlz4,2,10,45,dynamic,0.10999993321384288,0.3806725874184525,100.58418846130371
dtlz4,2,10,46,baseline,0.10999995174868296,0.380672570568598,100.25970125198364
dtlz4,2,10,46,smac3,0.1099999490696007,0.3806725730041271,98.46751236915588
dtlz4,2,10,46,dynamic,0.10999998337548302,0.38067254181696164,99.59695553779602
dtlz3,3,20,71,smac3,0.0,3.100240223923972,262.9297297000885
dtlz4,2,10,47,baseline,0.4216208594128357,1.3769650498580739e-06,103.91492867469788
dtlz3,3,20,71,dynamic,0.0,17.043836927478022,266.9129972457886
dtlz4,2,10,47,smac3,0.42162069426396026,3.293055374521857e-06,102.71862006187439
dtlz4,2,10,48,baseline,0.10999996464475127,0.3806725588448993,96.36846446990967
dtlz4,2,10,47,dynamic,0.4216209822149529,2.1947722015529414e-06,102.6334240436554
dtlz4,2,10,48,smac3,0.1099999656999937,0.38067255788558824,96.06082797050476
dtlz4,2,10,48,dynamic,0.1099998551146544,0.38067265841771486,98.14409446716309
dtlz4,2,10,49,baseline,0.10999994790746072,0.3806725740606181,95.54726362228394
dtlz4,2,10,49,smac3,0.4216208794391081,3.0308893830742875e-06,98.10340142250061
dtlz4,2,10,49,dynamic,0.4216206398251007,4.327454975513786e-06,101.19638061523438
dtlz4,2,10,50,baseline,0.10999993562683802,0.3806725852248206,97.6132550239563
dtlz4,2,10,50,smac3,0.42162051909755455,3.55908263954803e-06,99.79647970199585
dtlz4,2,10,51,baseline,0.10999996979547214,0.38067255416242585,97.02023839950562
dtlz4,2,10,50,dynamic,0.10999995133418179,0.3806725709454172,98.47150492668152
dtlz4,2,10,51,dynamic,0.1099999733473843,0.38067255093341495,95.11051225662231
dtlz4,2,10,51,smac3,0.42162105632314084,1.9943192781386703e-06,100.98748707771301
dtlz4,2,10,52,baseline,0.4216210909644621,1.8659539391851348e-06,101.77901911735535
dtlz4,2,10,52,smac3,0.42162118280330696,1.9089713016212087e-06,98.91604852676392
dtlz4,2,10,52,dynamic,0.42162105177021536,1.6421458716731928e-06,103.18581199645996
dtlz4,2,10,53,baseline,0.4216212291926458,1.947411140887184e-06,98.92376351356506
dtlz4,2,10,53,smac3,0.4216208707571444,5.71521056792914e-06,101.15745091438293
dtlz4,2,10,53,dynamic,0.42162102031623433,2.1648218767993973e-06,100.30782866477966
dtlz4,2,10,54,baseline,0.42162047185906637,2.7332236216013777e-06,98.46858358383179
dtlz4,2,10,54,smac3,0.4216211118037592,1.310502717327024e-06,101.41954779624939
dtlz4,2,10,54,dynamic,0.10999996747817915,0.3806725562690559,97.88551092147827
dtlz4,2,10,55,baseline,0.10999997288958487,0.3806725513495962,96.75761151313782
dtlz4,2,10,55,smac3,0.10999996357857869,0.38067255981414716,98.14285063743591
dtlz4,2,10,55,dynamic,0.10999995454566963,0.3806725680258828,97.8403651714325
dtlz4,2,10,56,baseline,0.10999996911694848,0.3806725547792656,95.00549006462097
dtlz4,2,10,56,smac3,0.1099999643541132,0.3806725591091157,97.78823399543762
dtlz4,2,10,56,dynamic,0.1099999415197573,0.38067257986762115,97.13919186592102
dtlz4,2,10,57,baseline,0.4216206380378872,3.0641522555023485e-06,98.33446717262268
dtlz4,2,10,57,dynamic,0.4216210836285216,1.639965504107794e-06,99.40553021430969
dtlz4,2,10,57,smac3,0.42162117920091297,1.3379244324879488e-06,100.8956127166748
dtlz4,2,10,58,baseline,0.421620910774094,2.0821483989562654e-06,100.81580328941345
dtlz4,2,10,58,smac3,0.42162097189248254,2.6590372517367154e-06,99.30278182029724
dtlz4,2,10,58,dynamic,0.42162061115882243,4.619048427638086e-06,99.66516518592834
dtlz4,2,10,59,baseline,0.10999995982674866,0.38067256322490184,98.06629490852356
dtlz4,2,10,59,smac3,0.10999995033682493,0.38067257185210523,97.5360541343689
dtlz4,2,10,59,dynamic,0.10999990292744116,0.380672614951545,97.67193341255188
dtlz4,2,10,60,baseline,0.42162109722485414,2.0696412355348317e-06,101.22918128967285
dtlz4,2,10,60,smac3,0.4216211171992338,1.3283869874753335e-06,100.90110731124878
dtlz4,2,10,60,dynamic,0.42162098438887474,2.143461575930007e-06,100.1961874961853
dtlz4,2,10,61,baseline,0.4216211921253157,1.2566458632012658e-06,101.29063367843628
dtlz4,2,10,61,smac3,0.4216208261972756,1.9057591774479278e-06,101.30508494377136
dtlz4,2,10,61,dynamic,0.4216060831366978,0.00011452790511752284,95.88932299613953
dtlz4,2,10,62,baseline,0.4216212432830006,1.241083942017753e-06,99.0946536064148
dtlz4,2,10,62,smac3,0.42162110647748546,1.197614997564629e-06,101.36121201515198
dtlz4,2,10,62,dynamic,0.10999994870372048,0.3806725733367456,98.69849300384521
dtlz4,2,10,63,baseline,0.4216212237550732,1.2727464794911085e-06,99.39214396476746
dtlz4,2,10,63,smac3,0.4216211547527839,1.5287455964137429e-06,98.29356646537781
dtlz4,2,10,63,dynamic,0.10999998152969355,0.380672543494952,98.29275894165039
dtlz4,2,10,64,smac3,0.109999939215071,0.3806725819627907,96.28921580314636
dtlz4,2,10,64,baseline,0.10999997096496378,0.38067255309925174,98.25247836112976
dtlz4,2,10,64,dynamic,0.10999990545757449,0.38067261265142377,97.85507369041443
dtlz4,2,10,65,baseline,0.42162118771318485,1.2963891838416922e-06,100.9398443698883
dtlz4,2,10,65,smac3,0.42162099490810473,2.113701467654458e-06,99.69133996963501
dtlz4,2,10,65,dynamic,0.4216209174580179,1.3457719765432178e-06,102.23022484779358
dtlz4,2,10,66,baseline,0.4216210988316295,1.7090128114373871e-06,101.6909863948822
dtlz4,2,10,66,smac3,0.4216212058922707,1.3637994876194194e-06,99.79363083839417
dtlz4,2,10,66,dynamic,0.10999995993528221,0.3806725631262349,96.49055814743042
dtlz4,2,10,67,baseline,0.4216206990083368,1.986474842112011e-06,101.72727680206299
dtlz4,2,10,67,smac3,0.421621060771273,1.728752138219147e-06,101.71274137496948
dtlz4,2,10,67,dynamic,0.4216198442544621,7.38436397368698e-06,99.80607032775879
dtlz4,2,10,68,baseline,0.42162123874083796,1.4172273706396807e-06,98.7001543045044
dtlz4,2,10,68,smac3,0.42162104705304937,1.551261922506809e-06,102.11579751968384
dtlz4,2,10,69,baseline,0.10999990357225992,0.38067261436534605,98.71250104904175
dtlz4,2,10,68,dynamic,0.421620270199917,3.5697738649282365e-06,100.03244090080261
dtlz4,2,10,69,smac3,0.10999989575792385,0.3806726214692878,98.75128316879272
dtlz4,2,10,70,baseline,0.10999990824755633,0.3806726101150767,97.06873488426208
dtlz4,2,10,69,dynamic,0.4216208503329802,2.877563563257858e-06,102.9728696346283
dtlz4,2,10,70,smac3,0.4216211406262506,3.500860944365301e-06,101.33639001846313
dtlz4,2,10,70,dynamic,0.4216210311840753,1.922252334315897e-06,102.32665085792542
dtlz4,2,10,71,baseline,0.421620795807188,2.7631640866010504e-06,100.17342162132263
dtlz4,2,10,71,smac3,0.4216211340559349,1.2133162805282363e-06,100.21391987800598
dtlz4,2,10,71,dynamic,0.4216211584335097,2.0968030046991946e-06,102.79418349266052
dtlz4,2,20,42,smac3,0.4219122917427996,2.207896089048076e-06,187.03572988510132
dtlz4,2,20,42,baseline,0.4219122125281566,1.99998368646744e-06,189.23418879508972
dtlz4,2,20,42,dynamic,0.421911436597213,2.03968668019306e-06,189.94540333747864
dtlz4,2,20,43,dynamic,0.10999921906041082,0.3754588004619666,184.48995852470398
dtlz4,2,20,43,baseline,0.10999961154773925,0.37545844365530434,185.8675754070282
dtlz4,2,20,43,smac3,0.10999995455564965,0.3754581318299311,185.77223348617554
dtlz4,2,20,44,baseline,0.10999967948848306,0.37545838189099157,186.43544340133667
dtlz4,2,20,44,smac3,0.421912174308671,3.2860126761594893e-06,186.7764012813568
dtlz4,2,20,44,dynamic,0.1099993574051825,0.37545867469399213,189.7759075164795
dtlz4,2,20,45,baseline,0.4219123223835799,1.291281801163012e-06,188.5016484260559
dtlz4,2,20,45,smac3,0.42191227172910795,1.1031961116219215e-06,190.33216071128845
dtlz4,2,20,45,dynamic,0.4219114548338045,3.2288531163639894e-06,190.2108039855957
dtlz4,2,20,46,baseline,0.4219120974555197,1.8807985819523694e-06,188.25633788108826
dtlz4,2,20,46,smac3,0.42191261446598827,8.724638776925599e-07,191.88006830215454
dtlz4,2,20,46,dynamic,0.42191187003253566,1.9765789058616755e-06,190.89068961143494
dtlz4,2,20,47,baseline,0.421912291282078,9.402973736108604e-07,189.6911380290985
dtlz4,2,20,47,smac3,0.42191259046026164,5.561825267734165e-07,187.79460215568542
dtlz4,2,20,48,baseline,0.10999947774444237,0.3754585652946648,186.62568187713623
dtlz4,2,20,48,smac3,0.42191215442547997,2.1637946321342e-06,189.87932920455933
dtlz4,2,20,47,dynamic,0.42191119726428267,1.9439561185945966e-06,192.10193371772766
dtlz4,2,20,49,baseline,0.42191196267153597,1.8257017938487086e-06,187.74031853675842
dtlz4,2,20,48,dynamic,0.42191104655836703,7.588478545198176e-06,193.09404611587524
dtlz4,2,20,49,smac3,0.4219122829062406,9.06249305335194e-07,190.63974618911743
dtlz4,2,20,49,dynamic,0.10999963470161739,0.37545842260632434,188.3372519016266
dtlz4,2,20,50,baseline,0.42191198257830975,3.0373606332932065e-06,190.46706295013428
dtlz4,2,20,50,smac3,0.10999989334303407,0.37545818747776327,186.82666492462158
dtlz4,2,20,50,dynamic,0.10999956935630249,0.3754584820111556,185.9537811279297
dtlz4,2,20,51,baseline,0.10999959330119734,0.37545846024306934,190.25054287910461
dtlz4,2,20,51,dynamic,0.10999948962449294,0.37545855449461935,188.00195264816284
dtlz4,2,20,51,smac3,0.42191239339535797,1.934418319487268e-06,188.94998168945312
dtlz4,2,20,52,baseline,0.42191240717105855,9.114702202604347e-07,189.11419558525085
dtlz4,2,20,52,smac3,0.4219123375800743,1.0947881343424015e-06,192.2138512134552
dtlz4,2,20,53,baseline,0.42191216751749594,1.4050007640380283e-06,189.131694316864
dtlz4,2,20,52,dynamic,0.4219122456425355,1.3701523001941423e-06,195.2274911403656
dtlz4,2,20,53,smac3,0.4219124709729019,9.90036989005503e-07,190.15978145599365
dtlz4,2,20,53,dynamic,0.4219113605456813,2.138362137426811e-06,195.96644234657288
dtlz4,2,20,54,baseline,0.42191127885889684,3.6425332752078546e-06,191.6836290359497
dtlz4,2,20,54,smac3,0.421912362135113,1.1273137086664321e-06,191.0721411705017
dtlz4,2,20,54,dynamic,0.42191123270621395,3.863593608514766e-06,195.87116742134094
dtlz4,2,20,55,baseline,0.42191141037095087,1.6195376894081449e-06,189.56597757339478
dtlz4,2,20,55,smac3,0.4219125102871739,9.945105897050384e-07,189.51376676559448
dtlz4,2,20,55,dynamic,0.42191169914401455,2.0918982870150277e-06,195.99414467811584
dtlz4,2,20,56,baseline,0.10999958368089004,0.3754584689888041,186.50100874900818
dtlz4,2,20,56,smac3,0.42191216402492626,1.1206061590975715e-06,188.54670357704163
dtlz4,2,20,56,dynamic,0.10999946490442068,0.375458576967412,185.75940799713135
dtlz4,2,20,57,baseline,0.42191169271130596,8.707333698903694e-07,189.73675155639648
dtlz4,2,20,57,smac3,0.4219123653335154,5.92616989775297e-07,188.02665162086487
dtlz4,2,20,58,baseline,0.42191214562692286,1.9198657272482483e-06,187.569260597229
dtlz4,2,20,57,dynamic,0.4219122361579285,1.560108709472553e-06,193.3310604095459
dtlz4,2,20,58,smac3,0.42191237945161425,1.069893085972788e-06,190.70010042190552
dtlz4,2,20,59,baseline,0.10999960587224658,0.37545844881484286,186.8176612854004
dtlz4,2,20,58,dynamic,0.4219117000996172,1.0890795625795718e-06,194.66451859474182
dtlz4,2,20,59,smac3,0.10999992816535001,0.3754581558211128,187.9426257610321
dtlz4,2,20,59,dynamic,0.4219121453901104,2.2184293647757433e-06,190.35734057426453
dtlz4,2,20,60,baseline,0.10999978718328708,0.3754582839866247,185.8822033405304
dtlz4,2,20,60,smac3,0.10999984354616478,0.3754582327476448,191.80147218704224
dtlz4,2,20,60,dynamic,0.10999951551121596,0.3754585309612346,189.54722094535828
dtlz4,2,20,61,baseline,0.42191119563509866,2.832500632007197e-06,188.67007422447205
dtlz4,2,20,61,smac3,0.42191235460884374,1.0153514149144337e-06,189.18619775772095
dtlz4,2,20,62,baseline,0.42191089313026403,1.9980304120155528e-06,189.94057488441467
dtlz4,2,20,61,dynamic,0.4219122389181224,1.1301577045463418e-06,195.9464988708496
dtlz4,2,20,62,smac3,0.4219121467796749,1.1268597601161853e-06,189.4451606273651
dtlz4,2,20,62,dynamic,0.10999974641823994,0.3754583210457579,190.59588408470154
dtlz4,2,20,63,baseline,0.421912481024453,8.639739117907388e-07,193.14845180511475
dtlz4,2,20,63,smac3,0.42191241293049603,7.45607868399131e-07,192.9278163909912
dtlz4,2,20,63,dynamic,0.42191184816169336,2.0811561365759826e-06,195.26140022277832
dtlz4,2,20,64,baseline,0.4219125102197281,8.2689131823494e-07,191.5572488307953
dtlz4,2,20,64,smac3,0.42191254104919385,7.455222112289368e-07,188.91759634017944
dtlz4,2,20,64,dynamic,0.4219119095044223,3.2680325997162694e-06,191.47368717193604
dtlz4,2,20,65,baseline,0.42191215536892995,1.7576672608880005e-06,192.31742572784424
dtlz4,2,20,66,baseline,0.10999977835358615,0.3754582920136255,185.4900028705597
dtlz4,2,20,65,smac3,0.4219123150086544,6.42917028477899e-07,190.30666518211365
dtlz4,2,20,65,dynamic,0.4219120934161516,1.4729612751559588e-06,191.50920724868774
dtlz4,2,20,66,smac3,0.10999983985295428,0.37545823610510903,185.85580897331238
dtlz4,2,20,66,dynamic,0.10999965801388126,0.3754584014133567,189.34356999397278
dtlz4,2,20,67,baseline,0.42191175895372224,1.2160728652835939e-06,187.23058199882507
dtlz4,2,20,67,smac3,0.4219120465897893,1.2215442731370606e-06,188.18948221206665
dtlz4,2,20,67,dynamic,0.42191149693425817,2.3263784013257627e-06,193.9741015434265
dtlz4,2,20,68,baseline,0.4219118492515931,1.0544354964624567e-06,190.40673446655273
dtlz4,2,20,68,smac3,0.4219124811639725,7.125823998887176e-07,189.67564272880554
dtlz4,2,20,68,dynamic,0.1099993857095773,0.3754586489627241,187.71331214904785
dtlz4,2,20,69,baseline,0.10999947248291034,0.375458570077876,182.7165973186493
dtlz4,2,20,69,smac3,0.4219123660750995,1.592578915050356e-06,186.5397675037384
dtlz4,2,20,69,dynamic,0.10999930418359326,0.37545872307725553,187.819020986557
dtlz4,3,10,42,baseline,0.7656456784269258,1.0597107734917127e-05,151.81160712242126
dtlz4,2,20,70,baseline,0.10999983925497883,0.37545823664872296,182.87005591392517
dtlz4,2,20,70,smac3,0.10999989172653904,0.3754581889473045,186.2535433769226
dtlz4,2,20,70,dynamic,0.10999967448563082,0.375458386439039,184.4597315788269
dtlz4,2,20,71,baseline,0.10999963115087835,0.3754584258342687,184.3157193660736
dtlz4,3,10,42,smac3,0.7656461917211876,8.946222716592226e-06,152.5585105419159
dtlz4,3,10,42,dynamic,0.7656454286567798,1.3672231697154596e-05,155.26642084121704
dtlz4,3,10,43,baseline,0.462221785822577,0.225677667805774,154.21546053886414
dtlz4,2,20,71,dynamic,0.10999908880489463,0.37545891887607236,184.37189149856567
dtlz4,2,20,71,smac3,0.10999990362879355,0.3754581781270732,186.90306878089905
dtlz4,3,10,43,smac3,0.7656469638052914,1.0769059681704887e-05,153.02921271324158
dtlz4,3,10,43,dynamic,0.7656463734921564,1.4215118642075055e-05,153.6370506286621
dtlz4,3,10,44,baseline,0.7656453891922601,2.3396062555658022e-05,150.80223894119263
dtlz4,3,10,44,smac3,0.7656459474205344,9.702784748405518e-06,156.3277473449707
dtlz4,3,10,44,dynamic,0.7656460701895695,1.3942761752158677e-05,157.6537265777588
dtlz4,3,10,45,baseline,0.46229113472469624,0.22806820637929456,153.61330270767212
dtlz4,3,10,45,smac3,0.46244022621030756,0.22806795280186115,154.61326026916504
dtlz4,3,10,45,dynamic,0.46212092773363034,0.22806841063805702,155.72288370132446
dtlz4,3,10,46,baseline,0.1209999916950308,0.5234510937599903,150.87755942344666
dtlz4,3,10,46,smac3,0.7656460882699874,9.811738122861538e-06,155.69618487358093
dtlz4,3,10,46,dynamic,0.12099999637659388,0.5234510898909296,153.77605819702148
dtlz4,3,10,47,smac3,0.4623705126396947,0.22567741642673184,152.95795607566833
dtlz4,3,10,47,baseline,0.7656459380958319,8.540842249095332e-06,155.30951619148254
dtlz4,3,10,47,dynamic,0.7656461436867282,1.2782662048348564e-05,157.6228051185608
dtlz4,3,10,48,baseline,0.4622189821060964,0.2256776239736302,155.8141622543335
dtlz4,3,10,48,smac3,0.462368116465147,0.22567744860514652,153.1487672328949
dtlz4,3,10,48,dynamic,0.12099996758258078,0.5234511136876343,149.72665286064148
dtlz4,3,10,49,baseline,0.7656465911991736,1.1357504422122593e-05,155.82869124412537
dtlz4,3,10,49,dynamic,0.7656461450660151,1.6721026300083938e-05,155.16360712051392
dtlz4,3,10,49,smac3,0.7656458163277935,9.244425195638374e-06,156.14330458641052
dtlz4,3,10,50,smac3,0.1209999961603366,0.5234510900696546,151.66341853141785
dtlz4,3,10,50,baseline,0.12099999158519044,0.5234510938507673,154.42105293273926
dtlz4,3,10,50,dynamic,0.46243739865981887,0.22806808774091292,156.66417360305786
dtlz4,3,10,51,baseline,0.12099998619490544,0.5234510983055483,154.45163941383362
dtlz4,3,10,51,smac3,0.12099998816280526,0.5234510966791848,153.18209958076477
dtlz4,3,10,51,dynamic,0.12099996066541542,0.5234511194043006,152.09576296806335
dtlz4,3,10,52,baseline,0.7656465552053084,9.620259922550123e-06,155.23854613304138
dtlz4,3,10,52,smac3,0.7656458478041337,1.0585972991594642e-05,155.59631896018982
dtlz4,3,10,53,baseline,0.765645968209158,9.775499403859025e-06,151.96847414970398
dtlz4,3,10,52,dynamic,0.7656459407783459,1.3177463716390501e-05,159.6660602092743
dtlz4,3,10,53,smac3,0.7656461371770376,1.0017294172197419e-05,153.4026505947113
